Order_ID,Order_Date,Ship_Mode,Customer_Segment,Region,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit,Month,Quarter
ORD-1570,2023-06-23 01:03:39.182652,Standard Class,Consumer,East,Office Supplies,Printer Paper,6,55.13,0.15,281.16,71.69,June,2023Q2
ORD-1571,2023-06-23 08:20:49.040867,Standard Class,Consumer,West,Clothing,Trousers,1,141.55,0.25,106.16,28.39,June,2023Q2
ORD-1572,2023-06-23 15:37:58.899082,Second Class,Corporate,North,Furniture,Sofa,5,264.55,0.1,1190.48,261.73,June,2023Q2
ORD-1573,2023-06-23 22:55:08.757297,Standard Class,Home Office,South,Office Supplies,Folders,7,42.92,0.25,225.33,87.44,June,2023Q2
ORD-1574,2023-06-24 06:12:18.615512,Standard Class,Consumer,East,Clothing,Shoes,3,150.17,0.0,450.51,110.08,June,2023Q2
ORD-1575,2023-06-24 13:29:28.473728,Standard Class,Consumer,West,Sports,Football,7,168.06,0.0,1176.42,175.19,June,2023Q2
ORD-1576,2023-06-24 20:46:38.331943,Standard Class,Corporate,North,Electronics,Smartwatch,4,568.91,0.0,2275.64,526.94,June,2023Q2
ORD-1577,2023-06-25 04:03:48.190158,Standard Class,Corporate,South,Sports,Cricket Bat,1,104.49,0.0,104.49,25.21,June,2023Q2
ORD-1578,2023-06-25 11:20:58.048373,Standard Class,Consumer,South,Furniture,Bookshelf,5,252.01,0.15,1071.04,190.14,June,2023Q2
ORD-1579,2023-06-25 18:38:07.906588,Standard Class,Home Office,West,Electronics,Camera,3,277.6,0.0,832.8,186.3,June,2023Q2
ORD-1580,2023-06-26 01:55:17.764804,Standard Class,Corporate,South,Furniture,Sofa,7,208.96,0.05,1389.58,276.48,June,2023Q2
ORD-1581,2023-06-26 09:12:27.623019,Second Class,Consumer,North,Sports,Cycle,6,178.91,0.05,1019.79,188.92,June,2023Q2
ORD-1582,2023-06-26 16:29:37.481234,First Class,Consumer,East,Furniture,Desk,2,567.56,0.05,1078.36,295.09,June,2023Q2
ORD-1583,2023-06-26 23:46:47.339449,Standard Class,Corporate,East,Furniture,Bookshelf,3,296.65,0.05,845.45,189.36,June,2023Q2
ORD-1584,2023-06-27 07:03:57.197664,Second Class,Corporate,North,Office Supplies,Pens Set,7,50.6,0.15,301.07,70.69,June,2023Q2
ORD-1585,2023-06-27 14:21:07.055879,Standard Class,Consumer,West,Electronics,Monitor,2,353.24,0.0,706.48,117.18,June,2023Q2
ORD-1586,2023-06-27 21:38:16.914095,Standard Class,Corporate,North,Electronics,Headphones,7,549.81,0.0,3848.67,785.08,June,2023Q2
ORD-1587,2023-06-28 04:55:26.772310,First Class,Corporate,East,Electronics,Smartphone,2,296.8,0.1,534.24,77.36,June,2023Q2
ORD-1588,2023-06-28 12:12:36.630525,Second Class,Consumer,South,Electronics,Camera,6,930.67,0.1,5025.62,953.59,June,2023Q2
ORD-1589,2023-06-28 19:29:46.488740,First Class,Corporate,East,Electronics,Laptop,6,754.64,0.05,4301.45,864.98,June,2023Q2
ORD-1590,2023-06-29 02:46:56.346955,Standard Class,Home Office,South,Electronics,Tablet,1,983.34,0.15,835.84,136.36,June,2023Q2
ORD-1591,2023-06-29 10:04:06.205170,Standard Class,Consumer,West,Office Supplies,Pens Set,1,90.56,0.05,86.03,28.81,June,2023Q2
ORD-1592,2023-06-29 17:21:16.063386,First Class,Consumer,East,Electronics,Monitor,3,610.55,0.05,1740.07,385.42,June,2023Q2
ORD-1593,2023-06-30 00:38:25.921601,Standard Class,Consumer,East,Furniture,Sofa,6,400.82,0.0,2404.92,520.23,June,2023Q2
ORD-1594,2023-06-30 07:55:35.779816,Standard Class,Home Office,East,Clothing,Shoes,5,76.92,0.05,365.37,84.93,June,2023Q2
ORD-1595,2023-06-30 15:12:45.638031,Second Class,Home Office,East,Furniture,Desk,7,374.99,0.1,2362.44,442.14,June,2023Q2
ORD-1596,2023-06-30 22:29:55.496246,First Class,Consumer,North,Office Supplies,Printer Paper,7,92.02,0.0,644.14,205.32,June,2023Q2
ORD-1597,2023-07-01 05:47:05.354462,First Class,Corporate,South,Electronics,Smartwatch,7,306.61,0.0,2146.27,474.38,July,2023Q3
ORD-1598,2023-07-01 13:04:15.212677,Standard Class,Corporate,West,Electronics,Smartwatch,3,891.76,0.15,2273.99,366.26,July,2023Q3
ORD-1599,2023-07-01 20:21:25.070892,First Class,Corporate,North,Electronics,Smartwatch,7,515.48,0.0,3608.36,609.07,July,2023Q3
ORD-1600,2023-07-02 03:38:34.929107,Standard Class,Consumer,East,Electronics,Monitor,4,917.65,0.0,3670.6,623.69,July,2023Q3
ORD-1601,2023-07-02 10:55:44.787322,Standard Class,Consumer,West,Electronics,Monitor,2,947.43,0.1,1705.37,318.17,July,2023Q3
ORD-1602,2023-07-02 18:12:54.645537,Second Class,Consumer,North,Electronics,Laptop,7,753.02,0.0,5271.14,794.19,July,2023Q3
ORD-1603,2023-07-03 01:30:04.503753,Standard Class,Corporate,East,Electronics,Monitor,2,748.39,0.2,1197.42,257.2,July,2023Q3
ORD-1604,2023-07-03 08:47:14.361968,Standard Class,Consumer,South,Electronics,Smartphone,1,595.98,0.0,595.98,94.12,July,2023Q3
ORD-1605,2023-07-03 16:04:24.220183,Second Class,Home Office,East,Furniture,Office Chair,7,542.32,0.1,3416.62,844.27,July,2023Q3
ORD-1606,2023-07-03 23:21:34.078398,Standard Class,Consumer,North,Electronics,Monitor,5,962.36,0.05,4571.21,829.34,July,2023Q3
ORD-1607,2023-07-04 06:38:43.936613,Standard Class,Consumer,North,Furniture,Sofa,6,515.24,0.15,2627.72,607.89,July,2023Q3
ORD-1608,2023-07-04 13:55:53.794829,Standard Class,Corporate,East,Office Supplies,Notebooks,6,71.78,0.0,430.68,104.37,July,2023Q3
ORD-1609,2023-07-04 21:13:03.653044,Standard Class,Corporate,West,Office Supplies,Printer Paper,1,70.69,0.1,63.62,21.78,July,2023Q3
ORD-1610,2023-07-05 04:30:13.511259,Standard Class,Consumer,East,Electronics,Headphones,4,881.62,0.05,3350.16,490.37,July,2023Q3
ORD-1611,2023-07-05 11:47:23.369474,Second Class,Consumer,East,Clothing,Jacket,3,124.6,0.05,355.11,68.19,July,2023Q3
ORD-1612,2023-07-05 19:04:33.227689,Second Class,Home Office,North,Office Supplies,Folders,3,84.88,0.05,241.91,74.61,July,2023Q3
ORD-1613,2023-07-06 02:21:43.085904,Standard Class,Consumer,East,Electronics,Monitor,5,636.4,0.1,2863.8,580.22,July,2023Q3
ORD-1614,2023-07-06 09:38:52.944120,First Class,Consumer,North,Clothing,Shoes,1,59.49,0.2,47.59,8.69,July,2023Q3
ORD-1615,2023-07-06 16:56:02.802335,Standard Class,Corporate,West,Sports,Football,1,145.72,0.0,145.72,21.61,July,2023Q3
ORD-1616,2023-07-07 00:13:12.660550,Standard Class,Consumer,West,Electronics,Camera,4,590.0,0.0,2360.0,501.95,July,2023Q3
ORD-1617,2023-07-07 07:30:22.518765,First Class,Consumer,East,Electronics,Smartwatch,7,371.96,0.15,2213.16,472.23,July,2023Q3
ORD-1618,2023-07-07 14:47:32.376980,Standard Class,Consumer,West,Clothing,Shoes,3,64.94,0.0,194.82,41.26,July,2023Q3
ORD-1619,2023-07-07 22:04:42.235195,Same Day,Consumer,North,Office Supplies,Printer Paper,7,65.55,0.25,344.14,110.38,July,2023Q3
ORD-1620,2023-07-08 05:21:52.093411,Standard Class,Consumer,East,Electronics,Laptop,1,331.3,0.1,298.17,51.84,July,2023Q3
ORD-1621,2023-07-08 12:39:01.951626,Second Class,Consumer,South,Electronics,Laptop,7,488.12,0.1,3075.16,597.6,July,2023Q3
ORD-1622,2023-07-08 19:56:11.809841,Standard Class,Consumer,West,Furniture,Filing Cabinet,6,501.58,0.0,3009.48,806.24,July,2023Q3
ORD-1623,2023-07-09 03:13:21.668056,Standard Class,Consumer,North,Furniture,Sofa,5,600.07,0.0,3000.35,493.68,July,2023Q3
ORD-1624,2023-07-09 10:30:31.526271,Standard Class,Corporate,East,Office Supplies,Pens Set,3,78.69,0.1,212.46,74.37,July,2023Q3
ORD-1625,2023-07-09 17:47:41.384487,Second Class,Consumer,West,Furniture,Office Chair,4,612.7,0.2,1960.64,429.54,July,2023Q3
ORD-1626,2023-07-10 01:04:51.242702,Standard Class,Consumer,North,Furniture,Filing Cabinet,5,480.86,0.25,1803.22,411.97,July,2023Q3
ORD-1627,2023-07-10 08:22:01.100917,First Class,Home Office,South,Office Supplies,Printer Paper,2,48.15,0.0,96.3,31.56,July,2023Q3
ORD-1628,2023-07-10 15:39:10.959132,Standard Class,Corporate,East,Electronics,Camera,6,753.88,0.0,4523.28,1020.65,July,2023Q3
ORD-1629,2023-07-10 22:56:20.817347,Standard Class,Consumer,South,Electronics,Headphones,4,775.55,0.0,3102.2,409.88,July,2023Q3
ORD-1630,2023-07-11 06:13:30.675562,Standard Class,Home Office,North,Office Supplies,Pens Set,5,53.76,0.15,228.48,49.19,July,2023Q3
ORD-1631,2023-07-11 13:30:40.533778,Second Class,Consumer,North,Clothing,Accessories,1,53.41,0.0,53.41,10.77,July,2023Q3
ORD-1632,2023-07-11 20:47:50.391993,First Class,Consumer,North,Office Supplies,Printer Paper,2,77.63,0.0,155.26,60.17,July,2023Q3
ORD-1633,2023-07-12 04:05:00.250208,Standard Class,Corporate,West,Office Supplies,Notebooks,4,28.56,0.0,114.24,38.69,July,2023Q3
ORD-1634,2023-07-12 11:22:10.108423,Second Class,Corporate,East,Electronics,Monitor,1,724.46,0.0,724.46,139.37,July,2023Q3
ORD-1635,2023-07-12 18:39:19.966638,Standard Class,Consumer,North,Furniture,Desk,6,241.3,0.25,1085.85,173.96,July,2023Q3
ORD-1636,2023-07-13 01:56:29.824854,Second Class,Consumer,South,Office Supplies,Folders,2,67.72,0.05,128.67,47.38,July,2023Q3
ORD-1637,2023-07-13 09:13:39.683069,First Class,Corporate,South,Electronics,Smartphone,3,632.82,0.0,1898.46,405.85,July,2023Q3
ORD-1638,2023-07-13 16:30:49.541284,Standard Class,Consumer,North,Electronics,Laptop,1,279.73,0.0,279.73,55.33,July,2023Q3
ORD-1639,2023-07-13 23:47:59.399499,Standard Class,Home Office,South,Furniture,Filing Cabinet,5,330.56,0.0,1652.8,328.52,July,2023Q3
ORD-1640,2023-07-14 07:05:09.257714,Same Day,Consumer,South,Electronics,Smartphone,7,702.79,0.0,4919.53,657.32,July,2023Q3
ORD-1641,2023-07-14 14:22:19.115929,First Class,Home Office,South,Furniture,Bookshelf,4,548.18,0.0,2192.72,505.56,July,2023Q3
ORD-1642,2023-07-14 21:39:28.974145,Standard Class,Corporate,East,Electronics,Laptop,2,909.82,0.1,1637.68,333.64,July,2023Q3
ORD-1643,2023-07-15 04:56:38.832360,Standard Class,Corporate,North,Furniture,Office Chair,1,384.76,0.0,384.76,64.04,July,2023Q3
ORD-1644,2023-07-15 12:13:48.690575,Standard Class,Corporate,East,Electronics,Laptop,3,794.46,0.0,2383.38,463.44,July,2023Q3
ORD-1645,2023-07-15 19:30:58.548790,Standard Class,Corporate,East,Clothing,Jacket,7,94.04,0.0,658.28,143.48,July,2023Q3
ORD-1646,2023-07-16 02:48:08.407005,First Class,Consumer,East,Office Supplies,Stapler,4,51.64,0.1,185.9,64.61,July,2023Q3
ORD-1647,2023-07-16 10:05:18.265221,Second Class,Consumer,East,Office Supplies,Printer Paper,4,41.0,0.05,155.8,47.85,July,2023Q3
ORD-1648,2023-07-16 17:22:28.123436,Standard Class,Consumer,East,Clothing,Trousers,1,127.42,0.1,114.68,22.29,July,2023Q3
ORD-1649,2023-07-17 00:39:37.981651,Standard Class,Home Office,West,Furniture,Sofa,3,308.92,0.05,880.42,196.77,July,2023Q3
ORD-1650,2023-07-17 07:56:47.839866,Standard Class,Corporate,East,Electronics,Smartphone,6,330.75,0.1,1786.05,301.38,July,2023Q3
ORD-1651,2023-07-17 15:13:57.698081,Standard Class,Consumer,East,Office Supplies,Stapler,7,76.32,0.0,534.24,129.53,July,2023Q3
ORD-1652,2023-07-17 22:31:07.556296,Standard Class,Consumer,West,Office Supplies,Stapler,6,77.96,0.2,374.21,135.27,July,2023Q3
ORD-1653,2023-07-18 05:48:17.414512,Standard Class,Consumer,East,Office Supplies,Printer Paper,2,52.92,0.0,105.84,22.44,July,2023Q3
ORD-1654,2023-07-18 13:05:27.272727,Standard Class,Corporate,South,Furniture,Filing Cabinet,1,202.37,0.05,192.25,37.53,July,2023Q3
ORD-1655,2023-07-18 20:22:37.130942,Standard Class,Consumer,North,Electronics,Headphones,7,576.93,0.1,3634.66,462.91,July,2023Q3
ORD-1656,2023-07-19 03:39:46.989157,Standard Class,Corporate,North,Electronics,Smartphone,2,588.48,0.05,1118.11,152.48,July,2023Q3
ORD-1657,2023-07-19 10:56:56.847372,Standard Class,Home Office,West,Furniture,Sofa,6,467.56,0.2,2244.29,433.63,July,2023Q3
ORD-1658,2023-07-19 18:14:06.705587,Standard Class,Consumer,East,Office Supplies,Notebooks,7,49.71,0.05,330.57,72.65,July,2023Q3
ORD-1659,2023-07-20 01:31:16.563803,Standard Class,Consumer,West,Office Supplies,Pens Set,4,76.15,0.15,258.91,82.18,July,2023Q3
ORD-1660,2023-07-20 08:48:26.422018,Standard Class,Consumer,East,Furniture,Desk,2,558.43,0.15,949.33,157.08,July,2023Q3
ORD-1661,2023-07-20 16:05:36.280233,Standard Class,Consumer,South,Sports,Cycle,3,117.6,0.25,264.6,59.32,July,2023Q3
ORD-1662,2023-07-20 23:22:46.138448,Standard Class,Consumer,North,Office Supplies,Stapler,5,97.48,0.2,389.92,85.58,July,2023Q3
ORD-1663,2023-07-21 06:39:55.996663,Second Class,Consumer,East,Electronics,Camera,6,548.19,0.2,2631.31,348.4,July,2023Q3
ORD-1664,2023-07-21 13:57:05.854879,First Class,Home Office,East,Electronics,Smartphone,6,462.43,0.1,2497.12,396.98,July,2023Q3
ORD-1665,2023-07-21 21:14:15.713094,Second Class,Consumer,West,Electronics,Camera,3,573.49,0.0,1720.47,383.37,July,2023Q3
ORD-1666,2023-07-22 04:31:25.571309,Standard Class,Consumer,North,Electronics,Camera,7,337.97,0.0,2365.79,461.97,July,2023Q3
ORD-1667,2023-07-22 11:48:35.429524,First Class,Home Office,East,Electronics,Camera,7,360.51,0.1,2271.21,475.08,July,2023Q3
ORD-1668,2023-07-22 19:05:45.287739,Second Class,Corporate,East,Electronics,Tablet,7,568.39,0.25,2984.05,421.61,July,2023Q3
ORD-1669,2023-07-23 02:22:55.145954,Standard Class,Consumer,East,Electronics,Monitor,2,818.96,0.1,1474.13,318.54,July,2023Q3
ORD-1670,2023-07-23 09:40:05.004170,Standard Class,Corporate,East,Electronics,Headphones,1,918.22,0.2,734.58,93.2,July,2023Q3
ORD-1671,2023-07-23 16:57:14.862385,First Class,Consumer,East,Clothing,Formal Shirt,4,141.42,0.15,480.83,99.51,July,2023Q3
ORD-1672,2023-07-24 00:14:24.720600,Standard Class,Corporate,North,Electronics,Monitor,5,345.76,0.0,1728.8,332.86,July,2023Q3
ORD-1673,2023-07-24 07:31:34.578815,Standard Class,Corporate,East,Office Supplies,Folders,1,75.39,0.0,75.39,20.92,July,2023Q3
ORD-1674,2023-07-24 14:48:44.437030,Second Class,Corporate,East,Furniture,Bookshelf,1,452.67,0.0,452.67,128.52,July,2023Q3
ORD-1675,2023-07-24 22:05:54.295246,First Class,Consumer,West,Sports,Cricket Bat,3,226.71,0.0,680.13,97.69,July,2023Q3
ORD-1676,2023-07-25 05:23:04.153461,Standard Class,Corporate,West,Electronics,Tablet,2,864.18,0.05,1641.94,383.97,July,2023Q3
ORD-1677,2023-07-25 12:40:14.011676,Standard Class,Consumer,South,Furniture,Desk,6,556.95,0.25,2506.28,592.28,July,2023Q3
ORD-1678,2023-07-25 19:57:23.869891,Standard Class,Consumer,North,Sports,Football,6,151.51,0.1,818.15,169.39,July,2023Q3
ORD-1679,2023-07-26 03:14:33.728106,Second Class,Consumer,West,Clothing,Trousers,3,145.91,0.05,415.84,76.48,July,2023Q3
ORD-1680,2023-07-26 10:31:43.586321,Standard Class,Consumer,East,Clothing,Shoes,2,87.48,0.0,174.96,37.79,July,2023Q3
ORD-1681,2023-07-26 17:48:53.444537,Standard Class,Consumer,West,Electronics,Smartphone,3,989.52,0.0,2968.56,670.49,July,2023Q3
ORD-1682,2023-07-27 01:06:03.302752,First Class,Corporate,North,Electronics,Smartphone,6,396.24,0.05,2258.57,370.99,July,2023Q3
ORD-1683,2023-07-27 08:23:13.160967,Standard Class,Home Office,East,Office Supplies,Notebooks,1,27.73,0.0,27.73,9.13,July,2023Q3
ORD-1684,2023-07-27 15:40:23.019182,Second Class,Consumer,West,Sports,Cricket Bat,4,100.57,0.0,402.28,104.57,July,2023Q3
ORD-1685,2023-07-27 22:57:32.877397,Standard Class,Consumer,West,Office Supplies,Notebooks,7,82.86,0.05,551.02,141.81,July,2023Q3
ORD-1686,2023-07-28 06:14:42.735613,Standard Class,Consumer,South,Office Supplies,Folders,2,59.17,0.0,118.34,37.12,July,2023Q3
ORD-1687,2023-07-28 13:31:52.593828,Second Class,Consumer,East,Electronics,Camera,5,592.2,0.2,2368.8,476.64,July,2023Q3
ORD-1688,2023-07-28 20:49:02.452043,Standard Class,Consumer,East,Clothing,Formal Shirt,5,180.88,0.0,904.4,180.6,July,2023Q3
ORD-1689,2023-07-29 04:06:12.310258,Standard Class,Home Office,North,Electronics,Headphones,1,932.14,0.0,932.14,132.42,July,2023Q3
ORD-1690,2023-07-29 11:23:22.168473,Standard Class,Consumer,East,Furniture,Office Chair,3,307.42,0.0,922.26,197.58,July,2023Q3
ORD-1691,2023-07-29 18:40:32.026688,Second Class,Consumer,East,Furniture,Filing Cabinet,3,261.66,0.0,784.98,160.86,July,2023Q3
ORD-1692,2023-07-30 01:57:41.884904,First Class,Consumer,West,Office Supplies,Printer Paper,6,88.09,0.1,475.69,161.05,July,2023Q3
ORD-1693,2023-07-30 09:14:51.743119,Same Day,Home Office,South,Electronics,Tablet,1,922.33,0.1,830.1,110.82,July,2023Q3
ORD-1694,2023-07-30 16:32:01.601334,Standard Class,Corporate,North,Electronics,Tablet,6,659.95,0.05,3761.72,868.93,July,2023Q3
ORD-1695,2023-07-30 23:49:11.459549,Standard Class,Home Office,North,Office Supplies,Notebooks,6,72.32,0.1,390.53,83.01,July,2023Q3
ORD-1696,2023-07-31 07:06:21.317764,Standard Class,Corporate,South,Electronics,Camera,5,454.98,0.0,2274.9,434.37,July,2023Q3
ORD-1697,2023-07-31 14:23:31.175979,First Class,Consumer,South,Office Supplies,Notebooks,6,84.66,0.1,457.16,142.3,July,2023Q3
ORD-1698,2023-07-31 21:40:41.034195,Standard Class,Consumer,East,Electronics,Smartwatch,7,725.13,0.0,5075.91,713.42,July,2023Q3
ORD-1699,2023-08-01 04:57:50.892410,Same Day,Corporate,South,Furniture,Filing Cabinet,6,393.57,0.0,2361.42,410.7,August,2023Q3
ORD-1700,2023-08-01 12:15:00.750625,Standard Class,Consumer,West,Office Supplies,Pens Set,5,31.33,0.15,133.15,46.96,August,2023Q3
ORD-1701,2023-08-01 19:32:10.608840,Same Day,Corporate,West,Electronics,Smartwatch,7,929.47,0.15,5530.35,1226.95,August,2023Q3
ORD-1702,2023-08-02 02:49:20.467055,First Class,Consumer,East,Furniture,Desk,3,443.72,0.1,1198.04,229.25,August,2023Q3
ORD-1703,2023-08-02 10:06:30.325271,First Class,Consumer,West,Electronics,Headphones,2,408.74,0.0,817.48,141.67,August,2023Q3
ORD-1704,2023-08-02 17:23:40.183486,Standard Class,Corporate,East,Electronics,Laptop,4,706.6,0.0,2826.4,464.49,August,2023Q3
ORD-1705,2023-08-03 00:40:50.041701,Standard Class,Corporate,East,Sports,Yoga Mat,6,202.07,0.25,909.32,135.22,August,2023Q3
ORD-1706,2023-08-03 07:57:59.899916,Standard Class,Corporate,North,Furniture,Filing Cabinet,7,403.55,0.0,2824.85,686.05,August,2023Q3
ORD-1707,2023-08-03 15:15:09.758131,Standard Class,Consumer,South,Clothing,Shoes,2,148.66,0.0,297.32,88.83,August,2023Q3
ORD-1708,2023-08-03 22:32:19.616346,Standard Class,Corporate,East,Electronics,Headphones,5,688.65,0.0,3443.25,547.23,August,2023Q3
ORD-1709,2023-08-04 05:49:29.474562,Standard Class,Consumer,West,Office Supplies,Printer Paper,2,95.24,0.0,190.48,73.95,August,2023Q3
ORD-1710,2023-08-04 13:06:39.332777,Standard Class,Consumer,South,Clothing,Accessories,4,58.3,0.0,233.2,43.46,August,2023Q3
ORD-1711,2023-08-04 20:23:49.190992,Second Class,Consumer,West,Office Supplies,Printer Paper,2,34.65,0.05,65.83,21.67,August,2023Q3
ORD-1712,2023-08-05 03:40:59.049207,Second Class,Consumer,East,Furniture,Desk,7,245.8,0.05,1634.57,348.43,August,2023Q3
ORD-1713,2023-08-05 10:58:08.907422,Standard Class,Consumer,North,Furniture,Filing Cabinet,2,477.2,0.2,763.52,162.59,August,2023Q3
ORD-1714,2023-08-05 18:15:18.765638,Same Day,Consumer,West,Furniture,Sofa,2,457.23,0.0,914.46,196.07,August,2023Q3
ORD-1715,2023-08-06 01:32:28.623853,Standard Class,Consumer,East,Sports,Cycle,2,243.28,0.0,486.56,83.22,August,2023Q3
ORD-1716,2023-08-06 08:49:38.482068,Standard Class,Consumer,South,Clothing,Jacket,1,150.67,0.05,143.14,40.41,August,2023Q3
ORD-1717,2023-08-06 16:06:48.340283,Standard Class,Consumer,East,Sports,Cricket Bat,6,169.6,0.1,915.84,207.52,August,2023Q3
ORD-1718,2023-08-06 23:23:58.198498,First Class,Consumer,North,Electronics,Headphones,5,984.12,0.05,4674.57,731.57,August,2023Q3
ORD-1719,2023-08-07 06:41:08.056713,Standard Class,Consumer,East,Office Supplies,Stapler,4,46.16,0.15,156.94,56.55,August,2023Q3
ORD-1720,2023-08-07 13:58:17.914929,Standard Class,Corporate,South,Sports,Football,5,231.97,0.0,1159.85,206.48,August,2023Q3
ORD-1721,2023-08-07 21:15:27.773144,Second Class,Consumer,South,Electronics,Smartwatch,1,577.29,0.15,490.7,100.25,August,2023Q3
ORD-1722,2023-08-08 04:32:37.631359,Standard Class,Consumer,West,Electronics,Tablet,1,737.09,0.05,700.24,97.38,August,2023Q3
ORD-1723,2023-08-08 11:49:47.489574,Second Class,Consumer,East,Office Supplies,Pens Set,7,79.36,0.0,555.52,133.53,August,2023Q3
ORD-1724,2023-08-08 19:06:57.347789,First Class,Corporate,North,Office Supplies,Pens Set,1,72.63,0.2,58.1,15.5,August,2023Q3
ORD-1725,2023-08-09 02:24:07.206005,Same Day,Home Office,South,Clothing,Formal Shirt,6,70.11,0.1,378.59,99.98,August,2023Q3
ORD-1726,2023-08-09 09:41:17.064220,Standard Class,Corporate,West,Electronics,Smartphone,1,588.92,0.0,588.92,115.26,August,2023Q3
ORD-1727,2023-08-09 16:58:26.922435,Standard Class,Corporate,North,Clothing,Jacket,2,127.36,0.0,254.72,59.72,August,2023Q3
ORD-1728,2023-08-10 00:15:36.780650,Standard Class,Consumer,North,Electronics,Smartphone,5,881.31,0.0,4406.55,592.27,August,2023Q3
ORD-1729,2023-08-10 07:32:46.638865,Standard Class,Corporate,North,Electronics,Smartwatch,3,589.42,0.1,1591.43,264.74,August,2023Q3
ORD-1730,2023-08-10 14:49:56.497080,Standard Class,Corporate,North,Electronics,Monitor,4,931.5,0.0,3726.0,746.64,August,2023Q3
ORD-1731,2023-08-10 22:07:06.355296,Standard Class,Consumer,West,Clothing,Formal Shirt,1,110.89,0.0,110.89,30.57,August,2023Q3
ORD-1732,2023-08-11 05:24:16.213511,Same Day,Consumer,East,Office Supplies,Stapler,5,66.51,0.0,332.55,79.42,August,2023Q3
ORD-1733,2023-08-11 12:41:26.071726,First Class,Consumer,South,Office Supplies,Notebooks,7,84.33,0.1,531.28,112.31,August,2023Q3
ORD-1734,2023-08-11 19:58:35.929941,Standard Class,Home Office,East,Furniture,Bookshelf,1,429.21,0.15,364.83,92.45,August,2023Q3
ORD-1735,2023-08-12 03:15:45.788156,Standard Class,Corporate,South,Clothing,Accessories,6,181.59,0.15,926.11,176.85,August,2023Q3
ORD-1736,2023-08-12 10:32:55.646371,Standard Class,Corporate,West,Furniture,Office Chair,1,463.83,0.0,463.83,76.47,August,2023Q3
ORD-1737,2023-08-12 17:50:05.504587,Standard Class,Consumer,West,Clothing,Shoes,1,122.09,0.2,97.67,17.13,August,2023Q3
ORD-1738,2023-08-13 01:07:15.362802,Second Class,Consumer,South,Furniture,Bookshelf,1,178.57,0.1,160.71,33.93,August,2023Q3
ORD-1739,2023-08-13 08:24:25.221017,Second Class,Consumer,West,Furniture,Sofa,7,353.35,0.2,1978.76,436.18,August,2023Q3
ORD-1740,2023-08-13 15:41:35.079232,First Class,Consumer,East,Furniture,Office Chair,1,302.06,0.05,286.96,68.35,August,2023Q3
ORD-1741,2023-08-13 22:58:44.937447,Second Class,Corporate,South,Furniture,Sofa,4,503.15,0.05,1911.97,369.16,August,2023Q3
ORD-1742,2023-08-14 06:15:54.795663,Standard Class,Corporate,North,Office Supplies,Printer Paper,5,42.0,0.15,178.5,60.31,August,2023Q3
ORD-1743,2023-08-14 13:33:04.653878,Second Class,Consumer,South,Office Supplies,Notebooks,6,41.78,0.0,250.68,60.28,August,2023Q3
ORD-1744,2023-08-14 20:50:14.512093,Standard Class,Corporate,East,Electronics,Smartwatch,1,406.45,0.05,386.13,83.35,August,2023Q3
ORD-1745,2023-08-15 04:07:24.370308,Standard Class,Consumer,West,Clothing,Shoes,1,68.08,0.15,57.87,15.09,August,2023Q3
ORD-1746,2023-08-15 11:24:34.228523,Standard Class,Home Office,East,Furniture,Sofa,1,307.33,0.15,261.23,60.36,August,2023Q3
ORD-1747,2023-08-15 18:41:44.086738,Standard Class,Consumer,West,Office Supplies,Folders,1,90.79,0.2,72.63,17.99,August,2023Q3
ORD-1748,2023-08-16 01:58:53.944954,Standard Class,Consumer,East,Sports,Yoga Mat,2,220.79,0.1,397.42,59.17,August,2023Q3
ORD-1749,2023-08-16 09:16:03.803169,Standard Class,Consumer,West,Office Supplies,Printer Paper,2,79.94,0.0,159.88,46.95,August,2023Q3
ORD-1750,2023-08-16 16:33:13.661384,First Class,Consumer,East,Electronics,Headphones,3,844.08,0.0,2532.24,487.42,August,2023Q3
ORD-1751,2023-08-16 23:50:23.519599,Standard Class,Consumer,South,Sports,Cricket Bat,1,123.73,0.05,117.54,17.8,August,2023Q3
ORD-1752,2023-08-17 07:07:33.377814,Standard Class,Corporate,East,Office Supplies,Folders,3,90.9,0.05,259.07,98.73,August,2023Q3
ORD-1753,2023-08-17 14:24:43.236030,Standard Class,Home Office,West,Furniture,Sofa,4,229.51,0.0,918.04,260.19,August,2023Q3
ORD-1754,2023-08-17 21:41:53.094245,Second Class,Corporate,North,Electronics,Monitor,3,512.17,0.0,1536.51,284.12,August,2023Q3
ORD-1755,2023-08-18 04:59:02.952460,Standard Class,Consumer,West,Clothing,Accessories,5,130.8,0.05,621.3,197.27,August,2023Q3
ORD-1756,2023-08-18 12:16:12.810675,Same Day,Corporate,North,Office Supplies,Stapler,2,34.41,0.1,61.94,15.01,August,2023Q3
ORD-1757,2023-08-18 19:33:22.668890,First Class,Consumer,East,Office Supplies,Stapler,2,79.57,0.25,119.35,25.61,August,2023Q3
ORD-1758,2023-08-19 02:50:32.527105,Standard Class,Consumer,West,Clothing,Shoes,1,103.67,0.1,93.3,16.88,August,2023Q3
ORD-1759,2023-08-19 10:07:42.385321,Second Class,Corporate,North,Clothing,Accessories,1,157.68,0.15,134.03,35.27,August,2023Q3
